"","male","white","black","hispanic","mompro2","poppro2","siblings","norest96","norcen96","south96","west96","height81","height85","esteem80","athlets","wage96","hgc96","daded79","momed79","age","clubnum"
"9994",1,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
"9995",0,0,0,1,0,0,3,0,0,0,1,63,64,25,1,8.17307662963867,12,12,4,32,0
"9996",1,0,1,0,0,0,13,0,0,0,1,72,71,23,0,2.29166674613953,7,8,11,38,0
"9997",0,0,1,0,0,0,3,0,0,0,1,66,67,28,1,NA,12,NA,4,33,0
"9998",1,0,1,0,0,0,3,0,0,0,1,73,74,22,0,3.8461537361145,11,6,4,35,0
"9999",0,0,1,0,0,0,1,0,0,0,1,70,70,27,0,13.3100957870483,16,12,10,31,1
"10000",0,0,1,0,0,0,2,0,0,0,1,64,64,24,1,NA,11,NA,12,32,0
"10001",1,0,0,1,0,0,1,0,0,0,1,67,67,28,1,8.74125862121582,12,12,12,31,0
"10002",0,0,0,1,0,0,1,0,0,0,1,59,61,26,1,12.8205127716064,12,12,12,31,0
"10003",1,0,0,1,0,0,2,0,0,0,1,73,72,28,1,14.4230766296387,12,13,13,33,2
"10004",1,0,0,1,0,0,2,0,0,0,1,72,72,22,0,51.6253662109375,12,12,12,32,1
"10005",1,0,0,1,0,0,3,0,0,0,1,NA,70,NA,1,25,12,6,12,39,0
"10006",1,0,0,1,0,0,3,0,0,0,1,71,71,25,1,27.4038467407227,16,6,12,37,1
"10007",0,0,0,1,0,0,3,0,0,0,1,63,64,24,1,14.2180099487305,14,6,12,35,0
"10008",0,0,0,1,0,0,6,0,0,0,1,63,62,25,0,17.4877128601074,15,10,8,39,1
"10009",1,0,0,1,1,0,6,0,0,0,1,70,70,26,1,16.3461532592773,13,10,8,36,0
"10010",0,0,1,0,0,0,7,0,0,0,1,63,63,26,0,8.41931247711182,18,12,12,32,2
"10011",0,0,0,1,0,0,4,0,0,0,1,66,66,25,1,4.86189126968384,12,3,6,35,1
"10012",0,1,0,0,0,0,4,NA,NA,NA,NA,71,72,21,0,NA,NA,12,12,NA,0
"10013",1,1,0,0,0,0,7,NA,NA,NA,NA,72,73,19,0,NA,NA,2,NA,NA,0
"10014",1,1,0,0,0,0,7,NA,NA,NA,NA,69,67,25,0,NA,NA,2,NA,NA,0
"10015",0,1,0,0,0,0,3,NA,NA,NA,NA,66,NA,27,NA,NA,NA,12,11,NA,NA
"10016",0,1,0,0,0,0,7,NA,NA,NA,NA,60,60,18,0,NA,NA,NA,NA,NA,0
"10017",0,1,0,0,0,0,4,NA,NA,NA,NA,65,64,28,0,NA,NA,12,12,NA,0
"10018",1,1,0,0,0,0,3,NA,NA,NA,NA,77,77,23,1,NA,NA,7,10,NA,0
"10019",1,1,0,0,0,0,4,NA,NA,NA,NA,66,66,23,0,NA,NA,6,NA,NA,0
"10020",1,1,0,0,0,0,4,NA,NA,NA,NA,69,66,21,0,NA,NA,8,NA,NA,0
"10021",1,1,0,0,0,0,4,NA,NA,NA,NA,67,66,20,0,NA,NA,9,NA,NA,1
"10022",1,0,0,1,0,0,13,0,1,0,0,62,NA,20,NA,3.8461537361145,12,2,2,39,NA
"10023",1,0,0,1,0,0,13,0,1,0,0,66,66,NA,0,0.0641025677323341,3,2,2,35,0
"10024",0,0,0,1,0,0,8,0,0,0,1,68,68,24,0,9.61538505554199,12,8,0,36,0
"10025",1,0,0,1,0,0,4,0,0,0,1,66,68,26,0,7.692307472229,10,6,3,32,1
"10026",0,0,0,1,0,0,9,0,0,0,1,60,60,22,0,NA,6,6,4,33,0
"10027",1,0,0,1,0,0,9,NA,NA,NA,NA,NA,62,NA,0,NA,NA,12,4,NA,0
"10028",1,0,0,1,0,0,6,0,0,0,1,72,72,22,0,13.75,9,3,NA,38,0
"10029",0,0,0,1,0,0,9,0,0,0,1,65,67,22,1,5.73192262649536,12,NA,9,36,1
"10030",1,0,0,1,0,0,7,0,1,0,0,70,70,22,NA,12.0192308425903,12,9,8,36,NA
"10031",1,0,0,1,0,0,7,0,0,1,0,72,71,20,0,6.91489362716675,12,9,7,35,1
"10032",0,0,0,1,0,0,8,0,0,0,1,62,62,23,0,NA,9,1,6,32,0
"10033",1,1,0,0,0,0,4,NA,NA,NA,NA,68,71,18,0,NA,NA,1,4,NA,0
"10034",0,0,0,1,0,0,8,NA,NA,NA,NA,63,62,21,NA,NA,NA,4,4,36,NA
"10035",1,0,0,1,0,0,8,0,0,0,1,65,66,19,0,15.384614944458,20,4,4,33,1
"10036",0,0,0,1,0,0,11,0,0,0,1,63,63,21,0,2.78745651245117,3,2,2,39,0
"10037",0,0,0,1,0,0,10,0,0,1,0,63,65,20,0,24.0384616851807,11,0,0,33,0
"10038",0,0,0,1,0,0,1,0,0,0,1,62,60,24,0,NA,12,10,15,38,0
"10039",0,1,0,0,0,0,3,NA,NA,NA,NA,62,62,22,0,NA,NA,14,11,NA,0
"10040",0,0,0,1,0,0,2,0,0,0,1,59,59,23,0,8.40155124664307,14,6,12,36,1
"10041",0,0,0,1,0,0,2,NA,NA,NA,NA,57,57,25,0,NA,NA,14,12,NA,0
"10042",0,0,0,1,0,0,6,0,0,0,1,65,64,17,0,NA,12,6,11,37,0
"10043",1,0,0,1,0,0,11,0,0,1,0,70,67,22,1,8.84615421295166,12,3,2,38,0
"10044",0,1,0,0,0,0,2,NA,NA,NA,NA,69,69,22,0,NA,NA,6,12,NA,0
"10045",0,1,0,0,0,0,2,NA,NA,NA,NA,66,67,21,0,NA,NA,6,12,NA,0
"10046",1,0,1,0,0,0,4,NA,NA,NA,NA,73,74,NA,0,NA,NA,9,9,NA,0
"10047",0,0,1,0,0,0,4,0,0,0,1,67,67,23,0,127.777778625488,12,9,9,NA,0
"10048",0,0,0,1,0,0,6,0,0,0,1,64,64,22,0,0,9,0,2,37,0
"10049",0,0,0,1,0,0,6,0,0,0,1,66,64,21,0,NA,11,0,2,35,0
"10050",1,0,0,1,0,0,6,0,0,0,1,68,69,22,0,5.02136754989624,12,0,2,33,0
"10051",1,0,0,1,0,0,6,0,0,0,1,78,68,23,1,9.61538505554199,12,0,2,31,1
"10052",0,0,0,1,0,0,7,0,0,0,1,62,61,26,0,6.1538462638855,14,6,3,38,0
"10053",1,0,0,1,0,0,7,NA,NA,NA,NA,68,66,21,1,NA,NA,6,3,NA,0
"10054",0,0,0,1,0,0,7,0,0,0,1,66,66,21,0,12.5,15,6,3,33,0
"10055",0,0,0,1,0,0,1,NA,NA,NA,NA,68,NA,21,0,NA,NA,10,NA,NA,3
"10056",0,0,0,1,0,0,1,0,0,0,1,63,63,21,1,6.73076915740967,12,6,10,36,1
"10057",1,0,0,1,0,0,7,0,0,0,1,69,70,21,0,7.77777767181396,12,12,NA,36,1
"10058",1,0,0,1,0,0,6,0,0,0,1,70,68,24,1,15.2740345001221,14,12,12,35,0
"10059",0,1,0,0,0,0,4,NA,NA,NA,NA,65,65,22,0,NA,NA,12,NA,NA,0
"10060",0,0,0,1,0,0,10,NA,NA,NA,NA,61,61,20,1,NA,NA,NA,10,39,1
"10061",1,0,0,1,0,0,5,0,0,0,1,66,67,20,0,NA,12,3,9,36,0
"10062",0,0,0,1,0,0,2,0,0,0,1,62,62,21,0,7.53413438796997,12,6,NA,35,0
"10063",0,1,0,0,0,0,5,NA,NA,NA,NA,66,66,23,1,NA,NA,NA,NA,NA,1
"10064",0,1,0,0,0,0,3,NA,NA,NA,NA,63,61,16,0,NA,NA,NA,NA,NA,1
"10065",1,0,0,1,1,1,2,0,0,0,1,71,72,27,1,17.6923084259033,12,12,NA,37,0
"10066",0,1,0,0,0,0,6,NA,NA,NA,NA,NA,60,NA,0,NA,NA,12,12,NA,0
"10067",1,0,0,1,0,0,6,0,0,0,1,70,69,23,1,9.1240873336792,12,0,6,35,1
"10068",1,0,0,1,0,0,7,0,0,0,1,72,71,21,1,10.817307472229,12,0,4,33,0
"10069",1,0,0,1,0,0,3,0,0,0,1,66,67,26,0,NA,14,12,5,33,1
"10070",1,0,0,1,0,0,3,0,0,0,1,70,70,27,1,NA,12,12,NA,31,0
"10071",1,0,0,1,0,0,10,0,0,0,1,67,NA,15,0,2.63157892227173,8,NA,5,38,0
"10072",0,0,0,1,0,0,10,0,0,0,1,60,NA,17,0,4,8,2,3,33,0
"10073",0,0,0,1,0,0,7,0,0,0,1,59,63,18,0,NA,8,3,2,32,0
"10074",1,0,0,1,0,0,6,0,0,0,1,66,66,25,0,16.6666660308838,6,4,4,38,0
"10075",1,0,0,1,0,0,8,0,0,0,1,70,64,20,0,4.807692527771,12,0,3,33,0
"10076",1,0,0,1,0,0,6,0,0,0,1,68,71,19,0,8,12,NA,NA,31,0
"10077",0,0,0,1,0,0,5,0,0,0,1,62,62,24,0,12.9310340881348,12,4,8,34,0
"10078",1,0,0,1,0,0,5,0,0,0,1,68,72,17,0,17.7884616851807,14,4,8,31,0
"10079",0,0,0,1,0,0,4,0,0,0,1,60,65,21,0,9.13461494445801,14,NA,3,31,0
"10080",1,1,0,0,0,0,5,NA,NA,NA,NA,67,67,21,1,NA,NA,4,8,NA,0
"10081",0,1,0,0,0,0,3,NA,NA,NA,NA,65,65,22,0,NA,NA,10,10,NA,0
"10082",1,0,1,0,1,0,9,0,0,1,0,71,72,27,1,18.269229888916,14,8,12,39,0
"10083",1,0,1,0,0,0,9,NA,NA,NA,NA,72,72,21,1,NA,NA,7,12,NA,1
"10084",1,0,1,0,0,0,8,0,0,1,0,76,75,22,0,8.52941131591797,16,7,12,35,1
"10085",1,0,1,0,0,0,8,0,0,1,0,73,74,20,1,12.7744512557983,12,8,12,33,0
"10086",0,1,0,0,0,0,4,NA,NA,NA,NA,63,64,25,1,NA,NA,NA,8,NA,3
"10087",0,1,0,0,0,0,4,NA,NA,NA,NA,63,63,21,0,NA,NA,0,3,NA,0
"10088",0,1,0,0,0,0,4,NA,NA,NA,NA,63,63,21,0,NA,NA,0,3,NA,0
"10089",1,1,0,0,0,0,3,NA,NA,NA,NA,66,66,23,1,NA,NA,10,11,NA,0
"10090",1,1,0,0,0,0,5,NA,NA,NA,NA,65,69,21,0,NA,NA,11,9,NA,0
"10091",1,1,0,0,0,0,2,NA,NA,NA,NA,75,75,25,1,NA,NA,11,14,NA,0
"10092",0,1,0,0,0,0,7,NA,NA,NA,NA,69,69,21,0,NA,NA,6,6,NA,0
"10093",0,1,0,0,0,0,1,NA,NA,NA,NA,62,65,21,1,NA,NA,12,12,NA,1
"10094",1,1,0,0,0,1,5,NA,NA,NA,NA,71,70,28,0,NA,NA,12,10,NA,0
"10095",0,1,0,0,0,0,6,NA,NA,NA,NA,66,66,20,0,NA,NA,9,8,NA,0
"10096",0,1,0,0,0,0,1,NA,NA,NA,NA,64,65,28,1,NA,NA,9,11,NA,2
"10097",0,1,0,0,0,0,8,NA,NA,NA,NA,61,66,21,0,NA,NA,9,8,NA,0
"10098",1,1,0,0,0,0,8,NA,NA,NA,NA,74,NA,21,0,NA,NA,NA,NA,NA,0
"10099",1,1,0,0,0,0,8,NA,NA,NA,NA,74,74,22,0,NA,NA,9,9,NA,0
"10100",1,1,0,0,0,0,4,NA,NA,NA,NA,71,72,22,0,NA,NA,12,12,NA,0
"10101",0,1,0,0,0,1,4,NA,NA,NA,NA,62,62,21,1,NA,NA,15,12,NA,2
"10102",0,1,0,0,0,0,4,NA,NA,NA,NA,60,60,21,0,NA,NA,4,6,NA,0
"10103",0,1,0,0,0,0,4,NA,NA,NA,NA,NA,63,NA,1,NA,NA,4,6,NA,0
"10104",0,1,0,0,0,0,5,NA,NA,NA,NA,64,63,18,0,NA,NA,9,9,NA,0
"10105",1,1,0,0,0,0,3,NA,NA,NA,NA,65,65,27,1,NA,NA,9,4,NA,1
"10106",0,0,1,0,0,0,2,NA,NA,NA,NA,63,62,22,0,NA,NA,12,12,NA,0
"10107",1,1,0,0,0,0,5,NA,NA,NA,NA,71,72,18,0,NA,NA,NA,9,NA,0
"10108",1,1,0,0,0,0,5,NA,NA,NA,NA,76,76,20,0,NA,NA,NA,9,NA,0
"10109",0,1,0,0,0,0,5,NA,NA,NA,NA,71,71,21,0,NA,NA,4,9,NA,0
"10110",1,1,0,0,0,0,5,NA,NA,NA,NA,76,76,27,1,NA,NA,7,9,NA,0
"10111",0,0,1,0,0,0,6,0,0,1,0,62,62,19,0,NA,12,NA,9,38,0
"10112",0,0,1,0,0,0,9,0,0,1,0,62,64,27,0,NA,12,8,6,39,0
"10113",0,0,1,0,0,0,3,0,0,1,0,64,64,19,0,3.24074077606201,9,NA,NA,36,0
"10114",1,0,1,0,0,0,3,0,0,0,1,68,68,26,0,9.61538505554199,15,12,12,32,1
"10115",1,0,1,0,0,0,9,0,0,1,0,71,71,26,0,8.41750812530518,12,12,10,34,0
"10116",0,0,1,0,0,0,7,0,0,1,0,63,64,24,0,6.19999980926514,12,10,10,35,0
"10117",0,1,0,0,0,0,4,NA,NA,NA,NA,66,66,28,0,NA,NA,12,NA,NA,0
"10118",1,1,0,0,0,0,8,NA,NA,NA,NA,73,70,28,0,NA,NA,0,NA,NA,0
"10119",0,1,0,0,0,0,6,NA,NA,NA,NA,62,62,23,0,NA,NA,9,9,NA,0
"10120",1,1,0,0,0,1,3,NA,NA,NA,NA,68,68,26,1,NA,NA,12,14,NA,0
"10121",1,1,0,0,0,0,3,NA,NA,NA,NA,68,68,18,1,NA,NA,10,15,NA,0
"10122",1,1,0,0,0,0,3,NA,NA,NA,NA,70,71,21,1,NA,NA,9,9,NA,1
"10123",1,0,0,1,0,1,3,0,0,0,1,67,68,24,1,18.3760681152344,18,17,13,33,0
"10124",0,0,1,0,0,0,2,0,0,1,0,57,59,19,0,0.769230782985687,12,12,4,38,0
"10125",0,0,1,0,0,0,4,0,0,1,0,67,67,22,1,NA,14,8,7,38,0
"10126",1,0,1,0,0,0,4,0,0,1,0,73,73,25,1,13.942307472229,16,6,10,38,0
"10127",0,0,1,0,0,0,4,0,0,1,0,64,64,23,0,8.557692527771,15,6,10,36,0
"10128",1,0,1,0,0,0,4,0,0,1,0,73,72,22,1,9.61538505554199,12,10,10,33,0
"10129",0,0,1,0,0,0,6,0,1,0,0,61,62,27,0,8.26149463653564,11,8,12,35,1
"10130",0,0,1,0,0,0,5,0,0,1,0,62,63,12,1,12.2950820922852,12,NA,6,36,0
"10131",1,0,1,0,0,0,4,NA,NA,NA,NA,73,72,24,0,NA,13,NA,11,35,0
"10132",0,0,1,0,0,0,4,0,0,1,0,64,64,28,0,NA,13,NA,11,34,1
"10133",1,0,1,0,0,0,3,0,0,1,0,68,68,24,1,4.37636756896973,12,15,12,32,0
"10134",1,0,0,1,0,0,2,NA,NA,NA,NA,68,68,24,NA,NA,NA,12,8,NA,NA
"10135",0,0,1,0,0,0,5,0,0,1,0,65,65,28,0,4.9038462638855,12,5,11,34,0
"10136",0,1,0,0,0,0,5,NA,NA,NA,NA,67,66,20,0,NA,NA,6,9,NA,0
"10137",1,0,1,0,0,0,2,0,0,1,0,74,74,23,1,6.11888122558594,17,12,12,36,1
"10138",0,0,1,0,0,0,2,0,0,1,0,70,71,22,0,8.33333301544189,14,12,12,34,0
"10139",1,0,1,0,0,0,2,0,0,1,0,72,73,21,1,3.36538457870483,13,12,12,33,0
"10140",0,1,0,0,0,0,2,NA,NA,NA,NA,64,64,21,0,NA,NA,11,9,NA,0
"10141",1,1,0,0,0,0,2,NA,NA,NA,NA,68,68,26,0,NA,NA,8,12,NA,0
"10142",0,1,0,0,0,0,2,NA,NA,NA,NA,63,63,25,0,NA,NA,5,12,NA,0
"10143",1,1,0,0,0,0,7,NA,NA,NA,NA,66,68,22,0,NA,NA,4,6,NA,0
"10144",0,1,0,0,0,0,5,NA,NA,NA,NA,71,71,28,1,NA,NA,17,17,NA,3
"10145",0,1,0,0,0,0,2,NA,NA,NA,NA,72,72,26,0,NA,NA,11,15,NA,1
"10146",1,1,0,0,0,0,3,NA,NA,NA,NA,78,78,22,1,NA,NA,15,14,NA,1
"10147",1,1,0,0,0,0,3,NA,NA,NA,NA,75,75,28,0,NA,NA,11,10,NA,2
"10148",0,1,0,0,0,0,1,NA,NA,NA,NA,NA,66,23,0,NA,NA,NA,10,NA,2
"10149",0,1,0,0,0,0,4,NA,NA,NA,NA,66,66,21,0,NA,NA,12,NA,NA,0
"10150",0,1,0,0,1,1,4,NA,NA,NA,NA,62,62,19,0,NA,NA,12,11,NA,0
"10151",0,0,1,0,0,0,8,0,0,1,0,64,64,21,0,7.21153831481934,10,5,5,37,0
"10152",1,0,1,0,0,0,4,0,0,1,0,72,72,26,0,NA,12,10,9,36,0
"10153",0,0,1,0,0,0,5,1,0,0,0,68,69,24,1,NA,16,NA,9,35,2
"10154",1,0,1,0,0,0,6,0,0,1,0,75,75,24,1,11.0398864746094,14,9,8,33,0
"10155",1,0,1,0,0,0,4,0,0,1,0,72,72,21,1,NA,12,10,NA,35,0
"10156",0,0,1,0,0,0,4,0,0,1,0,NA,61,26,1,NA,12,NA,9,NA,0
"10157",1,0,1,0,0,0,7,0,0,1,0,71,71,19,0,NA,10,NA,NA,36,0
"10158",1,0,1,0,0,0,6,0,0,1,0,78,77,25,1,10.0334444046021,15,13,8,34,1
"10159",0,0,1,0,0,0,0,0,0,1,0,66,65,21,1,10.8791208267212,12,12,12,31,0
"10160",1,0,1,0,0,0,5,0,0,1,0,69,69,18,0,NA,9,NA,11,36,0
"10161",1,0,1,0,0,0,5,0,0,1,0,71,71,23,0,14.918625831604,18,NA,9,33,1
"10162",0,0,1,0,0,0,5,0,0,1,0,66,66,22,1,8.28157329559326,12,10,10,31,0
"10163",1,0,1,0,0,0,5,0,0,1,0,63,69,19,0,NA,8,12,12,36,0
"10164",0,0,1,0,0,0,1,0,0,1,0,62,62,25,0,8.56643390655518,12,NA,7,38,0
"10165",1,0,1,0,0,0,4,0,0,1,0,67,67,20,0,46.9565200805664,12,NA,NA,36,0
"10166",0,0,1,0,0,0,7,0,0,1,0,63,63,21,0,7.45192289352417,12,12,12,37,1
"10167",1,0,1,0,0,0,8,0,0,1,0,72,72,21,0,12.8205127716064,12,8,8,38,0
"10168",0,0,1,0,0,0,8,NA,NA,NA,NA,67,65,NA,0,5.192307472229,12,NA,NA,36,1
"10169",1,0,1,0,0,0,8,0,0,1,0,72,71,21,1,7.92682933807373,12,12,11,34,0
"10170",1,0,1,0,0,0,8,0,0,1,0,73,73,23,0,14.4230766296387,12,NA,7,33,0
"10171",1,0,1,0,0,0,5,0,0,1,0,72,72,24,0,5.26315784454346,13,12,10,33,0
"10172",1,0,1,0,0,0,9,0,0,1,0,71,71,19,1,13.2478628158569,12,12,NA,32,1
"10173",1,0,1,0,0,0,4,NA,NA,NA,NA,73,NA,26,0,NA,NA,5,12,NA,0
"10174",1,0,1,0,0,0,3,0,0,1,0,68,67,19,0,NA,12,NA,NA,32,0
"10175",0,0,1,0,1,0,5,0,0,1,0,63,63,26,1,NA,11,10,12,36,1
"10176",0,0,0,1,0,0,2,0,0,1,0,71,60,26,0,9.61538505554199,12,12,12,35,1
"10177",1,1,0,0,0,0,2,NA,NA,NA,NA,77,73,21,0,NA,NA,12,11,NA,0
"10178",1,0,1,0,0,0,6,0,0,1,0,65,65,25,0,10.5769233703613,11,11,10,35,0
"10179",1,0,1,0,0,0,7,0,0,1,0,67,69,22,0,7.54716968536377,12,9,NA,35,0
"10180",1,0,1,0,0,0,6,0,0,1,0,62,70,19,0,14.7637796401978,9,NA,NA,32,0
"10181",0,0,1,0,0,0,5,0,0,1,0,65,63,22,0,1.31962025165558,12,NA,8,33,0
"10182",0,0,1,0,0,0,7,0,0,1,0,66,66,20,0,9.36692523956299,12,NA,8,39,0
"10183",0,0,0,1,1,1,0,0,0,1,0,62,63,19,1,1.76056337356567,12,12,9,37,1
"10184",0,0,1,0,0,0,13,0,0,1,0,64,64,22,0,NA,11,6,3,36,0
"10185",0,0,0,1,0,0,4,0,0,0,1,61,61,24,1,13.9534883499146,13,9,11,38,1
"10186",1,0,1,0,0,0,2,0,0,1,0,75,75,27,0,9.6256685256958,14,NA,NA,33,2
"10187",1,0,1,0,0,0,2,0,0,1,0,NA,73,24,0,8.80000019073486,11,NA,NA,NA,0
"10188",0,0,1,0,0,0,2,0,0,1,0,66,66,27,1,NA,14,9,12,38,1
"10189",1,0,1,0,0,0,2,NA,NA,NA,NA,74,76,21,1,NA,13,NA,12,NA,1
"10190",1,0,1,0,0,0,13,0,0,1,0,71,71,28,0,7.21153831481934,12,NA,NA,34,0
"10191",0,0,1,0,0,0,7,0,0,1,0,65,65,24,0,1.25,12,NA,7,33,0
"10192",1,0,1,0,1,0,2,0,0,1,0,68,69,27,0,8.65384578704834,12,3,16,NA,0
"10193",0,0,1,0,0,0,3,0,0,1,0,63,63,25,0,9.61538505554199,13,10,9,35,0
"10194",1,0,1,0,0,0,3,NA,NA,NA,NA,68,70,20,0,NA,NA,NA,7,32,1
"10195",0,0,1,0,0,0,6,0,0,1,0,59,59,24,0,11.1188812255859,17,12,12,35,0
"10196",0,0,1,0,0,0,6,0,0,1,0,63,63,28,1,7.40740728378296,20,9,11,33,3
"10197",1,0,1,0,0,0,5,0,0,1,0,65,67,26,0,NA,12,10,11,32,0
"10198",1,0,1,0,0,0,7,0,0,1,0,73,73,26,0,19.8365516662598,12,2,2,38,0
"10199",1,0,1,0,0,0,3,0,0,1,0,67,72,21,0,13.942307472229,11,7,6,36,0
"10200",1,0,1,0,0,0,7,0,0,1,0,70,70,18,0,9.61538505554199,9,0,NA,33,0
"10201",1,0,1,0,0,0,4,0,0,1,0,68,68,23,0,15.2439022064209,10,NA,9,35,0
"10202",1,0,1,0,0,0,3,0,0,1,0,72,72,28,1,7.35294103622437,12,NA,NA,36,0
"10203",0,0,1,0,0,0,4,0,0,1,0,64,64,21,0,12.9937629699707,13,5,5,35,0
"10204",1,0,1,0,0,0,3,0,0,1,0,69,71,18,1,4.807692527771,11,3,5,35,0
"10205",1,0,1,0,0,0,1,0,0,1,0,64,NA,15,NA,11.3095235824585,10,11,9,34,NA
"10206",1,1,0,0,0,0,2,NA,NA,NA,NA,72,72,28,1,NA,NA,12,12,NA,0
"10207",1,1,0,0,0,0,2,NA,NA,NA,NA,71,71,25,0,NA,NA,7,12,NA,0
"10208",1,1,0,0,0,0,2,NA,NA,NA,NA,71,71,24,NA,NA,NA,14,NA,NA,NA
"10209",1,1,0,0,0,0,8,NA,NA,NA,NA,70,69,21,1,NA,NA,12,12,NA,1
"10210",0,1,0,0,0,0,2,NA,NA,NA,NA,64,65,25,1,NA,NA,10,12,NA,2
"10211",0,0,0,1,0,0,8,0,1,0,0,NA,65,23,1,NA,15,8,6,35,0
"10212",0,1,0,0,0,0,4,NA,NA,NA,NA,63,64,28,0,NA,NA,12,12,NA,0
"10213",0,1,0,0,0,0,5,NA,NA,NA,NA,63,63,21,0,NA,NA,8,12,NA,0
"10214",0,1,0,0,0,0,5,NA,NA,NA,NA,61,64,23,0,NA,NA,9,7,NA,0
"10215",0,1,0,0,1,0,3,NA,NA,NA,NA,62,62,27,1,NA,NA,12,12,NA,1
"10216",0,1,0,0,0,0,4,NA,NA,NA,NA,65,66,20,1,NA,NA,12,12,NA,0
"10217",1,1,0,0,0,0,3,NA,NA,NA,NA,74,74,21,1,NA,NA,12,8,NA,1
"10218",0,1,0,0,0,0,3,NA,NA,NA,NA,64,65,23,1,NA,NA,8,8,NA,0
"10219",0,1,0,0,0,0,4,NA,NA,NA,NA,66,66,20,0,NA,NA,12,12,NA,2
"10220",0,1,0,0,0,0,10,NA,NA,NA,NA,65,65,26,0,NA,NA,5,6,NA,0
"10221",0,1,0,0,0,0,3,NA,NA,NA,NA,67,66,27,1,NA,NA,12,12,NA,3
"10222",0,1,0,0,0,0,2,NA,NA,NA,NA,64,64,23,0,NA,NA,12,12,NA,2
"10223",1,1,0,0,0,0,2,NA,NA,NA,NA,65,66,NA,0,NA,NA,11,8,NA,0
"10224",1,1,0,0,0,0,1,NA,NA,NA,NA,64,65,27,1,NA,NA,12,12,NA,1
"10225",0,1,0,0,0,0,3,NA,NA,NA,NA,67,67,20,0,NA,NA,8,11,NA,0
"10226",0,0,0,1,0,0,1,0,1,0,0,68,68,25,1,NA,16,8,12,37,4
"10227",0,1,0,0,0,0,3,NA,NA,NA,NA,64,64,21,0,NA,NA,NA,9,NA,0
"10228",1,1,0,0,0,0,3,NA,NA,NA,NA,72,70,22,0,NA,NA,10,6,NA,0
"10229",0,0,1,0,0,0,5,0,1,0,0,62,62,24,0,7.692307472229,14,6,6,36,1
"10230",1,1,0,0,0,0,4,NA,NA,NA,NA,65,65,23,0,NA,NA,12,12,NA,0
"10231",0,1,0,0,0,0,7,NA,NA,NA,NA,64,64,20,0,NA,NA,11,9,NA,1
"10232",1,0,1,0,0,0,7,0,1,0,0,71,71,27,1,31.5789470672607,16,8,11,35,1
"10233",0,0,1,0,0,0,5,NA,NA,NA,NA,68,67,23,1,NA,NA,8,11,NA,1
"10234",0,0,1,0,0,0,2,0,1,0,0,64,62,17,0,6.61764717102051,12,12,11,34,1
"10235",1,0,1,0,0,0,2,0,1,0,0,71,73,24,0,19.7115383148193,12,10,11,33,2
"10236",0,0,1,0,0,0,6,0,1,0,0,64,65,22,1,7.14743566513062,16,12,12,36,0
"10237",0,0,1,0,0,0,4,0,1,0,0,66,66,26,1,10.3397340774536,12,9,11,33,1
"10238",0,0,1,0,0,0,3,0,1,0,0,67,67,24,0,10.2301788330078,12,12,11,32,0
"10239",1,0,1,0,0,0,1,0,1,0,0,64,65,26,1,NA,12,NA,NA,38,1
"10240",1,1,0,0,0,0,4,NA,NA,NA,NA,68,69,23,0,NA,NA,6,6,NA,0
"10241",0,1,0,0,0,0,5,NA,NA,NA,NA,66,67,28,1,NA,NA,12,8,NA,2
"10242",1,1,0,0,0,0,7,NA,NA,NA,NA,68,68,21,0,NA,NA,9,12,NA,0
"10243",0,1,0,0,1,1,4,NA,NA,NA,NA,66,66,23,1,NA,NA,19,12,NA,0
"10244",1,1,0,0,0,0,6,NA,NA,NA,NA,68,68,21,0,NA,NA,6,10,NA,0
"10245",0,1,0,0,0,0,10,NA,NA,NA,NA,69,72,21,0,NA,NA,8,8,NA,0
"10246",0,1,0,0,0,0,2,NA,NA,NA,NA,67,67,28,1,NA,NA,12,13,NA,0
"10247",1,1,0,0,0,0,1,NA,NA,NA,NA,62,62,21,0,NA,NA,6,NA,NA,0
"10248",1,1,0,0,0,0,3,NA,NA,NA,NA,73,73,21,0,NA,NA,6,11,NA,0
"10249",1,1,0,0,0,0,3,NA,NA,NA,NA,69,71,21,0,NA,NA,8,12,NA,0
"10250",1,1,0,0,0,0,5,NA,NA,NA,NA,73,73,19,0,NA,NA,7,6,NA,0
"10251",1,1,0,0,0,0,6,NA,NA,NA,NA,69,NA,23,NA,NA,NA,10,12,NA,NA
"10252",0,1,0,0,0,0,6,NA,NA,NA,NA,63,64,22,0,NA,NA,10,12,NA,2
"10253",1,0,0,1,0,0,2,1,0,0,0,70,70,27,0,10.625,8,12,NA,39,0
"10254",0,1,0,0,0,0,1,NA,NA,NA,NA,63,63,24,1,NA,NA,12,9,NA,1
"10255",0,1,0,0,0,0,3,NA,NA,NA,NA,67,67,28,0,NA,NA,11,10,NA,0
"10256",1,1,0,0,0,0,2,NA,NA,NA,NA,68,67,18,0,NA,NA,NA,7,NA,0
"10257",0,1,0,0,0,0,2,NA,NA,NA,NA,60,62,20,0,NA,NA,NA,7,NA,0
"10258",1,1,0,0,0,0,1,NA,NA,NA,NA,70,69,23,0,NA,NA,NA,12,NA,0
"10259",0,0,1,0,0,0,4,1,0,0,0,67,67,25,1,8.9285717010498,12,5,10,38,0
